 0.115576 0.850263 -2.17718


 -0.184971 0.66422 2.85467
 0.119945 0.50928 2.80979


 -0.184971 0.66422 2.85467
 -0.184969 0.661566 1.94978


 -0.184971 0.66422 2.85467
 -0.352816 0.773625 2.33708


 -0.184971 0.66422 2.85467
 -0.589483 0.532976 2.77019


 -0.184971 0.66422 2.85467
 0.336463 0.647233 2.80057


 -0.184971 0.66422 2.85467
 0.141251 0.568825 -2.83859


 -0.184971 0.66422 2.85467
 -0.400092 0.542775 1.90722


 -0.184971 0.66422 2.85467
 -0.0641286 0.967574 -2.62711


 -0.184971 0.66422 2.85467
 -0.753933 0.95929 2.09316


 -0.184971 0.66422 2.85467
 -0.68487 0.873822 -2.28071


 -0.184971 0.66422 2.85467
 -0.104406 0.977508 3.13006


 -0.184971 0.66422 2.85467
 -0.121431 0.506591 1.51918


 -0.184971 0.66422 2.85467
 -0.644074 0.534876 2.67134


 -0.184971 0.66422 2.85467
 -0.0470796 0.595996 -2.8561


 -0.184971 0.66422 2.85467
 0.115576 0.850263 -2.17718


 -0.184971 0.66422 2.85467
 -0.776168 0.554624 2.36898


 -0.184971 0.66422 2.85467
 -0.625143 0.678926 2.66938


 -0.184971 0.66422 2.85467
 0.0427579 0.621287 1.73046


 -0.184971 0.66422 2.85467
 0.327929 0.546503 3.00106


 -0.184971 0.66422 2.85467
 -0.17154 0.754498 2.03806


 -0.184971 0.66422 2.85467
 -0.271141 0.786097 1.74303


 0.918119 0.954708 -0.460764
 0.9 0.9 0


 0.918119 0.954708 -0.460764
 0.463457 0.764898 -0.911231


 0.918119 0.954708 -0.460764
 0.850742 0.414189 0.154732


 0.918119 0.954708 -0.460764
 -0.056344 0.809284 -0.0881743


 0.918119 0.954708 -0.460764
 0.814456 0.42089 0.901618


 0.918119 0.954708 -0.460764
 0.415354 0.680989 -1.87144


 0.918119 0.954708 -0.460764
 0.775079 0.277213 -1.87829


 0.918119 0.954708 -0.460764
 -0.449838 0.758443 -0.589198


 0.918119 0.954708 -0.460764
 0.826609 0.557393 -2.61431


 0.918119 0.954708 -0.460764
 -0.145734 0.912907 -1.44025


 0.918119 0.954708 -0.460764
 0.552746 0.41823 -0.688933


 0.918119 0.954708 -0.460764
 0.996172 0.671923 0.27482


 0.918119 0.954708 -0.460764
 0.722811 0.64088 0.329399


 0.61628 -0.998464 1.96734
 0.741761 -0.71324 2.06226


 0.61628 -0.998464 1.96734
 0.63232 -0.534035 1.98338


 0.61628 -0.998464 1.96734
 0.803745 -0.78181 2.9271


 0.61628 -0.998464 1.96734
 0.790131 -0.510111 2.46854


 0.61628 -0.998464 1.96734
 -0.165943 -0.977784 1.7962


 0.61628 -0.998464 1.96734
 0.0862253 -0.801305 1.17305


 0.61628 -0.998464 1.96734
 -0.140791 -0.837559 2.92347


 0.61628 -0.998464 1.96734
 0.545901 0.149642 1.61534


 0.61628 -0.998464 1.96734
 -0.133254 -0.601495 3.01041


 0.61628 -0.998464 1.96734
 0.94715 -0.353788 0.485042


 0.61628 -0.998464 1.96734
 0.593422 -0.0903162 2.24055


 0.61628 -0.998464 1.96734
 0.952456 -0.134144 1.94957


 0.61628 -0.998464 1.96734
 0.720135 -0.462697 2.02578


 0.61628 -0.998464 1.96734
 0.505451 -0.495893 2.09387


 0.916168 0.390562 -2.52791
 0.826609 0.557393 -2.61431


 0.916168 0.390562 -2.52791
 0.775079 0.277213 -1.87829


 0.916168 0.390562 -2.52791
 0.415354 0.680989 -1.87144


 0.916168 0.390562 -2.52791
 0.336463 0.647233 2.80057


 0.916168 0.390562 -2.52791
 -0.0641286 0.967574 -2.62711


 0.916168 0.390562 -2.52791
 0.674925 -0.681654 -1.96334


 0.916168 0.390562 -2.52791
 0.463457 0.764898 -0.911231


 0.916168 0.390562 -2.52791
 0.850742 0.414189 0.154732


 0.916168 0.390562 -2.52791
 0.945373 0.723714 2.20828


 0.916168 0.390562 -2.52791
 0.957091 0.341705 2.38581


 0.916168 0.390562 -2.52791
 0.961921 0.150862 2.38307


 0.916168 0.390562 -2.52791
 0.665346 0.28824 -2.41012


 0.916168 0.390562 -2.52791
 0.872966 0.430469 -1.32535


 0.916168 0.390562 -2.52791
 0.633543 0.464126 -1.2927


 -0.649578 -0.224285 -3.09046
 -0.749853 -0.381148 2.49484


 -0.649578 -0.224285 -3.09046
 -0.812628 -0.567897 -2.63379


 -0.649578 -0.224285 -3.09046
 -0.817206 0.0158525 -2.31803


 -0.649578 -0.224285 -3.09046
 -0.589483 0.532976 2.77019


 -0.649578 -0.224285 -3.09046
 -0.680048 -0.590162 1.47348


 -0.649578 -0.224285 -3.09046
 -0.7696 0.244807 -2.98778


 -0.649578 -0.224285 -3.09046
 -0.640647 -0.09328 -2.89759


 -0.649578 -0.224285 -3.09046
 -0.837723 -0.131168 2.25899


 -0.649578 -0.224285 -3.09046
 -0.812623 0.0475494 2.60042


 -0.649578 -0.224285 -3.09046
 -0.956138 0.180201 -2.12485


 -0.649578 -0.224285 -3.09046
 -0.584308 -0.497695 -3.02599


 -0.649578 -0.224285 -3.09046
 -0.399638 -0.836443 2.94916


 -0.649578 -0.224285 -3.09046
 -0.646361 -0.466687 2.15436


 -0.649578 -0.224285 -3.09046
 -0.741728 -0.247044 -1.80148


 -0.579895 0.715655 -1.39374
 -0.626911 0.817633 -2.07691


 -0.579895 0.715655 -1.39374
 -0.145734 0.912907 -1.44025


 -0.579895 0.715655 -1.39374
 -0.449838 0.758443 -0.589198


 -0.579895 0.715655 -1.39374
 -0.68487 0.873822 -2.28071


 -0.579895 0.715655 -1.39374
 -0.719609 0.137762 -1.01066


 -0.579895 0.715655 -1.39374
 -0.975662 0.737874 -2.54409


 -0.579895 0.715655 -1.39374
 -0.056344 0.809284 -0.0881743


 -0.579895 0.715655 -1.39374
 -0.0641286 0.967574 -2.62711


 -0.579895 0.715655 -1.39374
 -0.817206 0.0158525 -2.31803


 -0.579895 0.715655 -1.39374
 0.415354 0.680989 -1.87144


 -0.579895 0.715655 -1.39374
 -0.610756 0.815896 -1.63982


 -0.579895 0.715655 -1.39374
 -0.755151 0.890216 -1.25909


 -0.579895 0.715655 -1.39374
 -0.736486 0.555063 -2.10733


 -0.579895 0.715655 -1.39374
 -0.638406 0.055211 -0.882968


 -0.579895 0.715655 -1.39374
 -0.885894 0.433093 -0.874531


 -0.579895 0.715655 -1.39374
 -0.845307 0.646568 -0.326188


 -0.579895 0.715655 -1.39374
 -0.566995 0.729171 -0.537905


 -0.672394 -0.672443 1.47073
 -0.680048 -0.590162 1.47348


 -0.672394 -0.672443 1.47073
 -0.510742 -0.494303 1.04549


 -0.672394 -0.672443 1.47073
 -0.49445 -0.626935 0.895296


 -0.672394 -0.672443 1.47073
 -0.165943 -0.977784 1.7962


 -0.672394 -0.672443 1.47073
 -0.749853 -0.381148 2.49484


 -0.672394 -0.672443 1.47073
 0.0862253 -0.801305 1.17305


 -0.672394 -0.672443 1.47073
 -0.466234 -0.978481 0.196796


 -0.672394 -0.672443 1.47073
 -0.9 -0.9 0


 -0.672394 -0.672443 1.47073
 -0.813732 0.114211 0.625069


 -0.672394 -0.672443 1.47073
 -0.917525 -0.224663 -0.00680958


 -0.672394 -0.672443 1.47073
 -0.549228 -0.689623 -0.475938


 -0.672394 -0.672443 1.47073
 -0.324319 -0.582559 0.209387


 -0.672394 -0.672443 1.47073
 -0.262662 -0.914413 1.00608


 -0.672394 -0.672443 1.47073
 -0.00728851 -0.817483 1.19124


 -0.672394 -0.672443 1.47073
 -0.311429 -0.843044 1.8878


 -0.672394 -0.672443 1.47073
 -0.793833 -0.920258 1.09919


 -0.672394 -0.672443 1.47073
 -0.837723 -0.131168 2.25899


 -0.672394 -0.672443 1.47073
 -0.172868 -0.993093 1.73765


 -0.672394 -0.672443 1.47073
 -0.999373 -0.323613 1.37028


 -0.672394 -0.672443 1.47073
 -0.639914 -0.890899 0.273914


 -0.672394 -0.672443 1.47073
 -0.646361 -0.466687 2.15436


 -0.549228 -0.689623 -0.475938
 -0.466234 -0.978481 0.196796


 -0.549228 -0.689623 -0.475938
 -0.9 -0.9 0


 -0.549228 -0.689623 -0.475938
 -0.49445 -0.626935 0.895296


 -0.549228 -0.689623 -0.475938
 -0.22889 -0.779335 -1.37007


 -0.549228 -0.689623 -0.475938
 -0.917525 -0.224663 -0.00680958


 -0.549228 -0.689623 -0.475938
 0.304615 -0.5546 -0.410469


 -0.549228 -0.689623 -0.475938
 -0.510742 -0.494303 1.04549


 -0.549228 -0.689623 -0.475938
 -0.660146 -0.951756 -1.94649


 -0.549228 -0.689623 -0.475938
 -0.672394 -0.672443 1.47073


 -0.549228 -0.689623 -0.475938
 -0.719609 0.137762 -1.01066


 -0.549228 -0.689623 -0.475938
 -0.324319 -0.582559 0.209387


 -0.549228 -0.689623 -0.475938
 -0.154935 -0.819188 -1.76421


 -0.549228 -0.689623 -0.475938
 -0.262662 -0.914413 1.00608


 -0.549228 -0.689623 -0.475938
 -0.861791 -0.451151 -0.808198


 -0.549228 -0.689623 -0.475938
 0.205785 -0.807327 -1.09697


 -0.549228 -0.689623 -0.475938
 0.0435657 -0.529625 -0.97654


 -0.549228 -0.689623 -0.475938
 -0.551505 -0.653522 -0.760156


 -0.549228 -0.689623 -0.475938
 0.217717 -0.926105 -0.153599


 -0.549228 -0.689623 -0.475938
 -0.639914 -0.890899 0.273914


 -0.549228 -0.689623 -0.475938
 -0.638406 0.055211 -0.882968


 -0.549228 -0.689623 -0.475938
 -0.503661 -0.58033 -0.601394


 -0.104406 0.977508 3.13006
 -0.0641286 0.967574 -2.62711


 -0.104406 0.977508 3.13006
 -0.184971 0.66422 2.85467


 -0.104406 0.977508 3.13006
 0.141251 0.568825 -2.83859


 -0.104406 0.977508 3.13006
 0.119945 0.50928 2.80979


 -0.104406 0.977508 3.13006
 0.336463 0.647233 2.80057


 -0.104406 0.977508 3.13006
 -0.352816 0.773625 2.33708


 -0.104406 0.977508 3.13006
 -0.589483 0.532976 2.77019


 -0.104406 0.977508 3.13006
 -0.184969 0.661566 1.94978


 -0.104406 0.977508 3.13006
 -0.145734 0.912907 -1.44025


 -0.104406 0.977508 3.13006
 -0.68487 0.873822 -2.28071


 -0.104406 0.977508 3.13006
 -0.644074 0.534876 2.67134


 -0.104406 0.977508 3.13006
 -0.0470796 0.595996 -2.8561


 -0.104406 0.977508 3.13006
 0.115576 0.850263 -2.17718


 -0.104406 0.977508 3.13006
 0.327929 0.546503 3.00106


 0.945373 0.723714 2.20828
 0.336463 0.647233 2.80057


 0.945373 0.723714 2.20828
 0.826609 0.557393 -2.61431


 0.945373 0.723714 2.20828
 0.814456 0.42089 0.901618


 0.945373 0.723714 2.20828
 0.545901 0.149642 1.61534


 0.945373 0.723714 2.20828
 0.916168 0.390562 -2.52791


 0.945373 0.723714 2.20828
 0.119945 0.50928 2.80979


 0.945373 0.723714 2.20828
 -0.184969 0.661566 1.94978


 0.945373 0.723714 2.20828
 0.118511 0.997115 1.40402


 0.945373 0.723714 2.20828
 0.9 0.9 0


 0.945373 0.723714 2.20828
 0.850742 0.414189 0.154732


 0.945373 0.723714 2.20828
 0.593422 -0.0903162 2.24055


 0.945373 0.723714 2.20828
 0.957091 0.341705 2.38581


 0.945373 0.723714 2.20828
 0.585727 0.188503 1.5882


 0.945373 0.723714 2.20828
 0.952456 -0.134144 1.94957


 0.945373 0.723714 2.20828
 0.877912 0.780209 2.045


 0.945373 0.723714 2.20828
 0.961921 0.150862 2.38307


 0.945373 0.723714 2.20828
 0.660967 0.772585 2.18816


 0.945373 0.723714 2.20828
 0.996172 0.671923 0.27482


 0.945373 0.723714 2.20828
 0.624337 0.810494 1.45751


 0.945373 0.723714 2.20828
 0.539677 0.818847 2.40768


 -0.324319 -0.582559 0.209387
 -0.466234 -0.978481 0.196796


 -0.324319 -0.582559 0.209387
 -0.49445 -0.626935 0.895296


 -0.324319 -0.582559 0.209387
 -0.549228 -0.689623 -0.475938


 -0.324319 -0.582559 0.209387
 -0.510742 -0.494303 1.04549


 -0.324319 -0.582559 0.209387
 -0.9 -0.9 0


 -0.324319 -0.582559 0.209387
 0.304615 -0.5546 -0.410469


 -0.324319 -0.582559 0.209387
 0.0862253 -0.801305 1.17305


 -0.324319 -0.582559 0.209387
 -0.680048 -0.590162 1.47348


 -0.324319 -0.582559 0.209387
 -0.672394 -0.672443 1.47073


 -0.324319 -0.582559 0.209387
 -0.262662 -0.914413 1.00608


 -0.324319 -0.582559 0.209387
 -0.00728851 -0.817483 1.19124


 -0.324319 -0.582559 0.209387
 -0.861791 -0.451151 -0.808198


 -0.324319 -0.582559 0.209387
 0.205785 -0.807327 -1.09697


 -0.324319 -0.582559 0.209387
 0.0435657 -0.529625 -0.97654


 -0.324319 -0.582559 0.209387
 -0.551505 -0.653522 -0.760156


 -0.324319 -0.582559 0.209387
 0.217717 -0.926105 -0.153599


 -0.324319 -0.582559 0.209387
 -0.639914 -0.890899 0.273914


 -0.324319 -0.582559 0.209387
 -0.503661 -0.58033 -0.601394


 -0.154935 -0.819188 -1.76421
 -0.22889 -0.779335 -1.37007


 -0.154935 -0.819188 -1.76421
 -0.0958594 -0.786313 -2.36812


 -0.154935 -0.819188 -1.76421
 -0.660146 -0.951756 -1.94649


 -0.154935 -0.819188 -1.76421
 -0.140791 -0.837559 2.92347


 -0.154935 -0.819188 -1.76421
 0.674925 -0.681654 -1.96334


 -0.154935 -0.819188 -1.76421
 -0.133254 -0.601495 3.01041


 -0.154935 -0.819188 -1.76421
 -0.549228 -0.689623 -0.475938


 -0.154935 -0.819188 -1.76421
 -0.812628 -0.567897 -2.63379


 -0.154935 -0.819188 -1.76421
 0.304615 -0.5546 -0.410469


 -0.154935 -0.819188 -1.76421
 0.0669357 -0.656625 -2.12987


 -0.154935 -0.819188 -1.76421
 0.205785 -0.807327 -1.09697


 -0.154935 -0.819188 -1.76421
 0.0435657 -0.529625 -0.97654


 -0.154935 -0.819188 -1.76421
 0.373433 -0.686733 -2.69816


 -0.154935 -0.819188 -1.76421
 -0.551505 -0.653522 -0.760156


 -0.154935 -0.819188 -1.76421
 -0.137022 -0.98616 -2.94644


 -0.154935 -0.819188 -1.76421
 -0.562343 -0.770996 -2.43176


 -0.154935 -0.819188 -1.76421
 0.785189 -0.895148 -1.92454


 -0.7696 0.244807 -2.98778
 -0.649578 -0.224285 -3.09046


 -0.7696 0.244807 -2.98778
 -0.817206 0.0158525 -2.31803


 -0.7696 0.244807 -2.98778
 -0.589483 0.532976 2.77019


 -0.7696 0.244807 -2.98778
 -0.975662 0.737874 -2.54409


 -0.7696 0.244807 -2.98778
 -0.68487 0.873822 -2.28071


 -0.7696 0.244807 -2.98778
 -0.812628 -0.567897 -2.63379


 -0.7696 0.244807 -2.98778
 -0.749853 -0.381148 2.49484


 -0.7696 0.244807 -2.98778
 -0.626911 0.817633 -2.07691


 -0.7696 0.244807 -2.98778
 -0.640647 -0.09328 -2.89759


 -0.7696 0.244807 -2.98778
 -0.644074 0.534876 2.67134


 -0.7696 0.244807 -2.98778
 -0.837723 -0.131168 2.25899


 -0.7696 0.244807 -2.98778
 -0.776168 0.554624 2.36898


 -0.7696 0.244807 -2.98778
 -0.812623 0.0475494 2.60042


 -0.7696 0.244807 -2.98778
 -0.956138 0.180201 -2.12485


 -0.7696 0.244807 -2.98778
 -0.625143 0.678926 2.66938


 -0.7696 0.244807 -2.98778
 -0.584308 -0.497695 -3.02599


 -0.7696 0.244807 -2.98778
 -0.736486 0.555063 -2.10733


 -0.7696 0.244807 -2.98778
 -0.929853 0.532828 2.57527


 -0.7696 0.244807 -2.98778
 -0.77395 0.442152 -2.44709


 -0.262662 -0.914413 1.00608
 -0.49445 -0.626935 0.895296


 -0.262662 -0.914413 1.00608
 0.0862253 -0.801305 1.17305


 -0.262662 -0.914413 1.00608
 -0.510742 -0.494303 1.04549


 -0.262662 -0.914413 1.00608
 -0.165943 -0.977784 1.7962


 -0.262662 -0.914413 1.00608
 -0.466234 -0.978481 0.196796


 -0.262662 -0.914413 1.00608
 -0.672394 -0.672443 1.47073


 -0.262662 -0.914413 1.00608
 -0.324319 -0.582559 0.209387


 -0.262662 -0.914413 1.00608
 -0.680048 -0.590162 1.47348


 -0.262662 -0.914413 1.00608
 -0.140791 -0.837559 2.92347


 -0.262662 -0.914413 1.00608
 -0.549228 -0.689623 -0.475938


 -0.262662 -0.914413 1.00608
 -0.00728851 -0.817483 1.19124


 -0.262662 -0.914413 1.00608
 -0.311429 -0.843044 1.8878


 -0.262662 -0.914413 1.00608
 -0.793833 -0.920258 1.09919


 -0.262662 -0.914413 1.00608
 -0.172868 -0.993093 1.73765


 -0.262662 -0.914413 1.00608
 0.217717 -0.926105 -0.153599


 -0.262662 -0.914413 1.00608
 0.480565 -0.643081 0.634724


 -0.262662 -0.914413 1.00608
 -0.639914 -0.890899 0.273914


 -0.00728851 -0.817483 1.19124
 0.0862253 -0.801305 1.17305


 -0.00728851 -0.817483 1.19124
 -0.262662 -0.914413 1.00608


 -0.00728851 -0.817483 1.19124
 -0.165943 -0.977784 1.7962


 -0.00728851 -0.817483 1.19124
 -0.49445 -0.626935 0.895296


 -0.00728851 -0.817483 1.19124
 -0.510742 -0.494303 1.04549


 -0.00728851 -0.817483 1.19124
 -0.672394 -0.672443 1.47073


 -0.00728851 -0.817483 1.19124
 -0.680048 -0.590162 1.47348


 -0.00728851 -0.817483 1.19124
 -0.324319 -0.582559 0.209387


 -0.00728851 -0.817483 1.19124
 -0.466234 -0.978481 0.196796


 -0.00728851 -0.817483 1.19124
 -0.140791 -0.837559 2.92347


 -0.00728851 -0.817483 1.19124
 -0.311429 -0.843044 1.8878


 -0.00728851 -0.817483 1.19124
 -0.793833 -0.920258 1.09919


 -0.00728851 -0.817483 1.19124
 0.016291 -0.501044 2.03877


 -0.00728851 -0.817483 1.19124
 -0.172868 -0.993093 1.73765


 -0.00728851 -0.817483 1.19124
 0.217717 -0.926105 -0.153599


 -0.00728851 -0.817483 1.19124
 0.480565 -0.643081 0.634724


 -0.640647 -0.09328 -2.89759
 -0.649578 -0.224285 -3.09046


 -0.640647 -0.09328 -2.89759
 -0.7696 0.244807 -2.98778


 -0.640647 -0.09328 -2.89759
 -0.817206 0.0158525 -2.31803


 -0.640647 -0.09328 -2.89759
 -0.812628 -0.567897 -2.63379


 -0.640647 -0.09328 -2.89759
 -0.749853 -0.381148 2.49484


 -0.640647 -0.09328 -2.89759
 -0.589483 0.532976 2.77019


 -0.640647 -0.09328 -2.89759
 -0.975662 0.737874 -2.54409


 -0.640647 -0.09328 -2.89759
 -0.837723 -0.131168 2.25899


 -0.640647 -0.09328 -2.89759
 -0.812623 0.0475494 2.60042


 -0.640647 -0.09328 -2.89759
 -0.956138 0.180201 -2.12485


 -0.640647 -0.09328 -2.89759
 -0.584308 -0.497695 -3.02599


 -0.640647 -0.09328 -2.89759
 -0.741728 -0.247044 -1.80148


 -0.640647 -0.09328 -2.89759
 -0.77395 0.442152 -2.44709


 -0.610756 0.815896 -1.63982
 -0.579895 0.715655 -1.39374


 -0.610756 0.815896 -1.63982
 -0.626911 0.817633 -2.07691


 -0.610756 0.815896 -1.63982
 -0.68487 0.873822 -2.28071


 -0.610756 0.815896 -1.63982
 -0.145734 0.912907 -1.44025


 -0.610756 0.815896 -1.63982
 -0.449838 0.758443 -0.589198


 -0.610756 0.815896 -1.63982
 -0.975662 0.737874 -2.54409


 -0.610756 0.815896 -1.63982
 -0.719609 0.137762 -1.01066


 -0.610756 0.815896 -1.63982
 -0.0641286 0.967574 -2.62711


 -0.610756 0.815896 -1.63982
 0.415354 0.680989 -1.87144


 -0.610756 0.815896 -1.63982
 -0.817206 0.0158525 -2.31803


 -0.610756 0.815896 -1.63982
 -0.755151 0.890216 -1.25909


 -0.610756 0.815896 -1.63982
 -0.956138 0.180201 -2.12485


 -0.610756 0.815896 -1.63982
 -0.736486 0.555063 -2.10733


 -0.610756 0.815896 -1.63982
 -0.885894 0.433093 -0.874531


 -0.610756 0.815896 -1.63982
 -0.845307 0.646568 -0.326188


 -0.610756 0.815896 -1.63982
 -0.566995 0.729171 -0.537905


 0.593422 -0.0903162 2.24055
 0.545901 0.149642 1.61534


 0.593422 -0.0903162 2.24055
 0.63232 -0.534035 1.98338


 0.593422 -0.0903162 2.24055
 0.790131 -0.510111 2.46854


 0.593422 -0.0903162 2.24055
 0.741761 -0.71324 2.06226


 0.593422 -0.0903162 2.24055
 0.945373 0.723714 2.20828


 0.593422 -0.0903162 2.24055
 0.61628 -0.998464 1.96734


 0.593422 -0.0903162 2.24055
 0.803745 -0.78181 2.9271


 0.593422 -0.0903162 2.24055
 0.814456 0.42089 0.901618


 0.593422 -0.0903162 2.24055
 0.957091 0.341705 2.38581


 0.593422 -0.0903162 2.24055
 0.585727 0.188503 1.5882


 0.593422 -0.0903162 2.24055
 0.952456 -0.134144 1.94957


 0.593422 -0.0903162 2.24055
 0.720135 -0.462697 2.02578


 0.593422 -0.0903162 2.24055
 0.877912 0.780209 2.045


 0.593422 -0.0903162 2.24055
 0.961921 0.150862 2.38307


 0.593422 -0.0903162 2.24055
 0.505451 -0.495893 2.09387


 0.593422 -0.0903162 2.24055
 0.660967 0.772585 2.18816


 0.681103 -0.402791 -0.562707
 0.646245 -0.331857 -1.15277


 0.681103 -0.402791 -0.562707
 0.94715 -0.353788 0.485042


 0.681103 -0.402791 -0.562707
 0.674925 -0.681654 -1.96334


 0.681103 -0.402791 -0.562707
 0.850742 0.414189 0.154732


 0.681103 -0.402791 -0.562707
 0.775079 0.277213 -1.87829


 0.681103 -0.402791 -0.562707
 0.463457 0.764898 -0.911231


 0.681103 -0.402791 -0.562707
 0.509073 0.205985 0.307917


 0.681103 -0.402791 -0.562707
 0.552746 0.41823 -0.688933


 0.681103 -0.402791 -0.562707
 0.847891 -0.353111 0.848516


 0.681103 -0.402791 -0.562707
 0.205785 -0.807327 -1.09697


 0.681103 -0.402791 -0.562707
 0.217717 -0.926105 -0.153599


 0.681103 -0.402791 -0.562707
 0.480565 -0.643081 0.634724


 0.681103 -0.402791 -0.562707
 0.909587 -0.142996 -0.76476


 0.681103 -0.402791 -0.562707
 0.785189 -0.895148 -1.92454


 0.681103 -0.402791 -0.562707
 0.763618 -0.793755 -0.396965


 -0.311429 -0.843044 1.8878
 -0.165943 -0.977784 1.7962


 -0.311429 -0.843044 1.8878
 -0.262662 -0.914413 1.00608


 -0.311429 -0.843044 1.8878
 -0.672394 -0.672443 1.47073


 -0.311429 -0.843044 1.8878
 -0.00728851 -0.817483 1.19124


 -0.311429 -0.843044 1.8878
 -0.680048 -0.590162 1.47348


 -0.311429 -0.843044 1.8878
 -0.140791 -0.837559 2.92347


 -0.311429 -0.843044 1.8878
 0.0862253 -0.801305 1.17305


 -0.311429 -0.843044 1.8878
 -0.49445 -0.626935 0.895296


 -0.311429 -0.843044 1.8878
 -0.510742 -0.494303 1.04549


 -0.311429 -0.843044 1.8878
 -0.133254 -0.601495 3.01041


 -0.311429 -0.843044 1.8878
 -0.793833 -0.920258 1.09919


 -0.311429 -0.843044 1.8878
 0.016291 -0.501044 2.03877


 -0.311429 -0.843044 1.8878
 -0.399638 -0.836443 2.94916


 -0.311429 -0.843044 1.8878
 -0.172868 -0.993093 1.73765


 -0.311429 -0.843044 1.8878
 -0.646361 -0.466687 2.15436


 -0.861791 -0.451151 -0.808198
 -0.549228 -0.689623 -0.475938


 -0.861791 -0.451151 -0.808198
 -0.917525 -0.224663 -0.00680958


 -0.861791 -0.451151 -0.808198
 -0.719609 0.137762 -1.01066


 -0.861791 -0.451151 -0.808198
 -0.9 -0.9 0


 -0.861791 -0.451151 -0.808198
 -0.22889 -0.779335 -1.37007


 -0.861791 -0.451151 -0.808198
 -0.812628 -0.567897 -2.63379


 -0.861791 -0.451151 -0.808198
 -0.324319 -0.582559 0.209387


 -0.861791 -0.451151 -0.808198
 -0.660146 -0.951756 -1.94649


 -0.861791 -0.451151 -0.808198
 -0.466234 -0.978481 0.196796


 -0.861791 -0.451151 -0.808198
 -0.817206 0.0158525 -2.31803


 -0.861791 -0.451151 -0.808198
 -0.551505 -0.653522 -0.760156


 -0.861791 -0.451151 -0.808198
 -0.638406 0.055211 -0.882968


 -0.861791 -0.451151 -0.808198
 -0.885894 0.433093 -0.874531


 -0.861791 -0.451151 -0.808198
 -0.503661 -0.58033 -0.601394


 -0.861791 -0.451151 -0.808198
 -0.741728 -0.247044 -1.80148


 0.957091 0.341705 2.38581
 0.945373 0.723714 2.20828


 0.957091 0.341705 2.38581
 0.593422 -0.0903162 2.24055


 0.957091 0.341705 2.38581
 0.916168 0.390562 -2.52791


 0.957091 0.341705 2.38581
 0.545901 0.149642 1.61534


 0.957091 0.341705 2.38581
 0.826609 0.557393 -2.61431


 0.957091 0.341705 2.38581
 0.336463 0.647233 2.80057


 0.957091 0.341705 2.38581
 0.814456 0.42089 0.901618


 0.957091 0.341705 2.38581
 0.790131 -0.510111 2.46854


 0.957091 0.341705 2.38581
 0.63232 -0.534035 1.98338


 0.957091 0.341705 2.38581
 0.585727 0.188503 1.5882


 0.957091 0.341705 2.38581
 0.952456 -0.134144 1.94957


 0.957091 0.341705 2.38581
 0.877912 0.780209 2.045


 0.957091 0.341705 2.38581
 0.961921 0.150862 2.38307


 0.957091 0.341705 2.38581
 0.660967 0.772585 2.18816


 0.957091 0.341705 2.38581
 0.665346 0.28824 -2.41012


 0.957091 0.341705 2.38581
 0.539677 0.818847 2.40768


 -0.755151 0.890216 -1.25909
 -0.579895 0.715655 -1.39374


 -0.755151 0.890216 -1.25909
 -0.610756 0.815896 -1.63982


 -0.755151 0.890216 -1.25909
 -0.626911 0.817633 -2.07691


 -0.755151 0.890216 -1.25909
 -0.68487 0.873822 -2.28071


 -0.755151 0.890216 -1.25909
 -0.449838 0.758443 -0.589198


 -0.755151 0.890216 -1.25909
 -0.145734 0.912907 -1.44025


 -0.755151 0.890216 -1.25909
 -0.719609 0.137762 -1.01066


 -0.755151 0.890216 -1.25909
 -0.975662 0.737874 -2.54409


 -0.755151 0.890216 -1.25909
 -0.056344 0.809284 -0.0881743


 -0.755151 0.890216 -1.25909
 -0.0641286 0.967574 -2.62711


 -0.755151 0.890216 -1.25909
 -0.736486 0.555063 -2.10733


